,Tree number,Time elapsed,Decision,Reaction time,Reward,Cumulative reward per tree,Total cumulative reward
54,8,172.43289959999674,stay,0.5793090000006487,65,317,3051
55,8,175.1891048999969,stay,0.5192224999991595,53,370,3104
56,8,177.53480509999645,stay,0.3812439000030281,40,410,3144
57,8,180.74676389999513,stay,0.6759104000011575,28,438,3172
58,8,183.29066049999528,stay,0.48812130000442266,21,459,3193
59,8,185.91469739999593,leave,0.6280788999938522,0,459,3193
60,9,191.7046102000022,stay,0.618375099998957,86,86,3279
61,9,194.83864489999542,stay,0.618914799997583,85,171,3364
62,9,197.56452909999643,stay,0.5951467999984743,70,241,3434
63,9,200.46676419999858,stay,0.5469358999980614,63,304,3497
64,9,203.2268327999991,stay,0.5407755000051111,47,351,3544
65,9,206.13308580000012,stay,0.6468419999946491,38,389,3582
66,9,209.08452150000085,stay,0.615332400004263,25,414,3607
67,9,212.20857830000023,stay,0.522656500004814,18,432,3625
68,9,214.91862679999758,leave,0.6163899000021047,0,432,3625
69,10,220.3086512000009,stay,0.6061621999979252,96,96,3721
70,10,222.90451619999658,stay,0.6855209999994258,84,180,3805
71,10,225.68700639999588,stay,0.584627600001113,67,247,3872
72,10,228.20058640000207,stay,0.5316406999991159,56,303,3928
73,10,230.73856759999762,stay,0.40264899999601766,49,352,3977
74,10,233.26702769999974,stay,0.4983122999983607,37,389,4014
75,10,235.61454190000222,stay,0.41304639999725623,28,417,4042
76,10,238.54054370000085,stay,0.5389921000023605,21,438,4063
77,10,242.57908750000206,stay,0.7270633000007365,8,446,4071
78,10,245.44095229999948,leave,0.5889419000013731,0,446,4071
79,11,250.75078139999823,stay,0.5155451000027824,97,97,4168
80,11,253.4466407,stay,0.594765500005451,80,177,4248
81,11,256.1485124999963,stay,0.42994390000239946,67,244,4315
82,11,258.78276899999764,stay,0.4980744999993476,59,303,4374
83,11,261.66689889999543,stay,0.5483344000022043,48,351,4422
84,11,264.87068480000016,stay,0.6190714000040316,39,390,4461
85,11,267.2665143999984,stay,0.4317343000002438,32,422,4493
86,11,269.8108779999966,stay,0.5255044000005,22,444,4515
87,11,272.42679230000067,leave,0.5583790999953635,0,444,4515
88,12,277.9369246999995,stay,0.6355237000025227,90,90,4605
89,12,280.42483979999815,stay,0.4402967999994871,82,172,4687
90,12,283.5368505000006,stay,0.5854657000018051,69,241,4756
91,12,286.5769164000012,stay,0.6762161000006017,59,300,4815
92,12,289.2985899999985,stay,0.5644222999981139,46,346,4861
93,12,291.96269290000055,stay,0.5117366000049515,39,385,4900
94,12,294.7228968999989,stay,0.5556625999961398,33,418,4933
95,12,297.06091939999897,stay,0.4266563999990467,17,435,4950
96,12,299.6667585999967,leave,0.6159778999935952,0,435,4950
